3.000000000000000000e+00,4.000000000000000000e+00,6.100000000000000000e+01,7.142857142857143060e+01,7.500000000000000000e+01,1.000000000000000000e+02,7.500000000000000000e+01,2.500000000000000000e+01,5.384615384615384670e+01,5.000000000000000000e+01,5.204678362573099548e+01,6.318234610917537708e+01,5.049504950495049371e+01,4.857142857142856940e+01,1.000000000000000000e+00
-1.000000000000000000e+00,-2.000000000000000000e+00,4.100000000000000000e+01,2.608695652173912904e+01,1.250000000000000000e+01,4.000000000000000000e+01,2.222222222222222143e+01,4.000000000000000000e+01,4.074074074074074048e+01,1.000000000000000000e+02,4.739884393063583445e+01,3.985330073349633295e+01,4.951923076923077360e+01,6.363636363636363313e+01,0.000000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,4.100000000000000000e+01,3.636363636363636687e+01,3.333333333333332860e+01,5.714285714285713880e+01,3.333333333333332860e+01,6.666666666666665719e+01,3.703703703703703809e+01,6.666666666666665719e+01,4.852071005917159852e+01,3.838604143947655700e+01,4.793814432989690744e+01,6.250000000000000000e+01,0.000000000000000000e+00
-1.000000000000000000e+00,-2.000000000000000000e+00,5.699999999999999289e+01,5.555555555555555713e+01,6.666666666666665719e+01,3.333333333333332860e+01,5.000000000000000000e+01,5.000000000000000000e+01,6.206896551724138078e+01,2.500000000000000000e+01,5.207100591715976634e+01,6.272727272727273373e+01,5.069124423963133808e+01,3.478260869565217206e+01,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,4.583333333333332860e+01,7.500000000000000000e+01,4.285714285714285410e+01,6.363636363636363313e+01,0.000000000000000000e+00,4.761904761904761330e+01,0.000000000000000000e+00,4.840764331210191074e+01,4.645476772616136429e+01,5.111111111111110716e+01,5.238095238095238670e+01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.700000000000000000e+01,3.846153846153846700e+01,3.333333333333332860e+01,6.666666666666665719e+01,4.166666666666667140e+01,5.000000000000000000e+01,5.454545454545453964e+01,8.000000000000000000e+01,4.967320261437908613e+01,4.536928487690504141e+01,4.952830188679245538e+01,4.523809523809524080e+01,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,4.700000000000000000e+01,6.190476190476190510e+01,5.714285714285713880e+01,6.000000000000000000e+01,4.285714285714285410e+01,3.333333333333332860e+01,5.769230769230768630e+01,5.000000000000000000e+01,5.057471264367816843e+01,4.689468946894689338e+01,5.024875621890547706e+01,4.347826086956521863e+01,1.000000000000000000e+00
-1.000000000000000000e+00,-4.000000000000000000e+00,3.000000000000000000e+01,2.272727272727272663e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,6.666666666666665719e+01,4.838709677419355160e+01,1.000000000000000000e+02,4.367088607594936889e+01,2.138671875000000000e+01,5.023696682464454710e+01,5.000000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,-2.000000000000000000e+00,4.900000000000000000e+01,4.166666666666667140e+01,5.000000000000000000e+01,0.000000000000000000e+00,3.750000000000000000e+01,1.000000000000000000e+02,3.846153846153846700e+01,4.444444444444444287e+01,5.086705202312138141e+01,4.683026584867075570e+01,4.955752212389380418e+01,5.833333333333333570e+01,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,4.400000000000000000e+01,5.454545454545453964e+01,6.666666666666665719e+01,5.000000000000000000e+01,6.250000000000000000e+01,0.000000000000000000e+00,5.925925925925925242e+01,4.000000000000000000e+01,4.873417721518987378e+01,4.322305229455709252e+01,5.024390243902438868e+01,4.230769230769230660e+01,1.000000000000000000e+00
-3.000000000000000000e+00,-4.000000000000000000e+00,5.799999999999999289e+01,4.000000000000000000e+01,3.750000000000000000e+01,5.000000000000000000e+01,7.142857142857143060e+01,5.000000000000000000e+01,5.909090909090909349e+01,4.000000000000000000e+01,5.031055900621117871e+01,5.758266818700113987e+01,4.926829268292682684e+01,3.947368421052631504e+01,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,6.600000000000000000e+01,8.518518518518519045e+01,1.000000000000000000e+02,1.000000000000000000e+02,9.090909090909090651e+01,5.000000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.521472392638037263e+01,7.298105682951147344e+01,4.906542056074766123e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,5.799999999999999289e+01,6.153846153846154010e+01,5.714285714285713880e+01,8.571428571428570820e+01,5.454545454545453964e+01,1.000000000000000000e+02,5.000000000000000000e+01,6.000000000000000000e+01,5.283018867924528195e+01,6.191099476439790550e+01,4.854368932038835283e+01,4.736842105263157521e+01,1.000000000000000000e+00
-1.000000000000000000e+00,-3.000000000000000000e+00,4.200000000000000000e+01,3.750000000000000000e+01,3.750000000000000000e+01,2.222222222222222143e+01,3.000000000000000000e+01,0.000000000000000000e+00,4.687500000000000000e+01,6.000000000000000000e+01,4.727272727272727337e+01,3.609813084112149539e+01,5.087719298245614397e+01,5.862068965517240571e+01,0.000000000000000000e+00
3.000000000000000000e+00,-1.000000000000000000e+00,5.200000000000000000e+01,6.052631578947368496e+01,7.058823529411765207e+01,4.285714285714285410e+01,7.142857142857143060e+01,5.000000000000000000e+01,5.161290322580644840e+01,3.333333333333332860e+01,5.060240963855421370e+01,4.952380952380952550e+01,5.048543689320388239e+01,4.800000000000000000e+01,1.000000000000000000e+00
-1.000000000000000000e+00,4.000000000000000000e+00,4.100000000000000000e+01,5.666666666666666430e+01,5.454545454545453964e+01,8.181818181818182723e+01,5.833333333333333570e+01,0.000000000000000000e+00,2.258064516129032029e+01,3.750000000000000000e+01,4.795321637426900452e+01,4.163658243080625709e+01,5.051020408163265074e+01,7.741935483870967971e+01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.100000000000000000e+01,6.666666666666665719e+01,4.545454545454545325e+01,8.750000000000000000e+01,7.272727272727273373e+01,7.142857142857143060e+01,4.687500000000000000e+01,5.555555555555555713e+01,5.416666666666666430e+01,7.664473684210526017e+01,5.022624434389140191e+01,4.800000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+00,-5.000000000000000000e+00,5.799999999999999289e+01,6.000000000000000000e+01,7.777777777777778567e+01,6.666666666666665719e+01,6.000000000000000000e+01,1.000000000000000000e+02,4.333333333333333570e+01,5.000000000000000000e+01,5.164835164835165671e+01,5.983854692230070782e+01,5.265957446808510412e+01,5.185185185185184764e+01,1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,5.400000000000000000e+01,3.333333333333332860e+01,3.000000000000000000e+01,5.000000000000000000e+01,2.857142857142856940e+01,3.333333333333332860e+01,6.428571428571429180e+01,8.333333333333334281e+01,5.153374233128834447e+01,5.705209656925032391e+01,5.072463768115942173e+01,3.636363636363636687e+01,0.000000000000000000e+00
-3.000000000000000000e+00,-3.000000000000000000e+00,4.500000000000000000e+01,4.090909090909091361e+01,4.000000000000000000e+01,4.444444444444444287e+01,5.833333333333333570e+01,5.000000000000000000e+01,4.074074074074074048e+01,0.000000000000000000e+00,4.906832298136645676e+01,4.520255863539446040e+01,4.976744186046511942e+01,6.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000711e+01,8.500000000000000000e+01,8.750000000000000000e+01,8.000000000000000000e+01,6.666666666666665719e+01,0.000000000000000000e+00,5.405405405405405617e+01,1.666666666666666430e+01,5.146198830409356617e+01,5.808736717827627416e+01,5.075376884422110635e+01,4.857142857142856940e+01,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,6.100000000000000000e+01,7.333333333333332860e+01,8.750000000000000000e+01,8.333333333333334281e+01,7.777777777777778567e+01,2.500000000000000000e+01,7.037037037037036669e+01,0.000000000000000000e+00,5.232558139534884134e+01,6.472332015810276573e+01,4.879227053140096615e+01,3.043478260869565588e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,7.272727272727273373e+01,5.714285714285713880e+01,5.000000000000000000e+01,8.750000000000000000e+01,5.000000000000000000e+01,7.500000000000000000e+01,5.000000000000000000e+01,5.200000000000000000e+01,7.552031714568879295e+01,4.813084112149532956e+01,2.272727272727272663e+01,1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,3.636363636363636687e+01,3.333333333333332860e+01,2.500000000000000000e+01,1.666666666666666430e+01,5.000000000000000000e+01,4.137931034482758719e+01,7.500000000000000000e+01,4.367088607594936889e+01,2.674556213017751460e+01,5.109890109890109500e+01,5.925925925925925242e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,3.125000000000000000e+01,2.000000000000000000e+01,6.666666666666665719e+01,6.666666666666665719e+01,5.000000000000000000e+01,5.000000000000000000e+01,8.000000000000000000e+01,4.528301886792453246e+01,3.131416837782341034e+01,5.047619047619047450e+01,5.000000000000000000e+01,0.000000000000000000e+00
-2.000000000000000000e+00,-2.000000000000000000e+00,5.300000000000000000e+01,7.777777777777778567e+01,4.000000000000000000e+01,1.000000000000000000e+02,7.272727272727273373e+01,7.500000000000000000e+01,4.482758620689655515e+01,3.333333333333332860e+01,5.149700598802395035e+01,5.704008221993833416e+01,5.121951219512195053e+01,5.200000000000000000e+01,0.000000000000000000e+00
-1.000000000000000000e+00,3.000000000000000000e+00,3.400000000000000000e+01,5.294117647058823906e+01,4.285714285714285410e+01,5.000000000000000000e+01,3.750000000000000000e+01,0.000000000000000000e+00,4.594594594594595094e+01,5.000000000000000000e+01,4.750000000000000000e+01,3.016069221260815780e+01,4.924623115577889365e+01,5.714285714285713880e+01,0.000000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,4.100000000000000000e+01,5.666666666666666430e+01,7.500000000000000000e+01,5.000000000000000000e+01,6.666666666666665719e+01,1.000000000000000000e+02,5.217391304347825809e+01,0.000000000000000000e+00,4.562500000000000000e+01,3.820754716981132049e+01,5.049019607843136725e+01,4.545454545454545325e+01,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+01,2.972972972972972983e+01,4.545454545454545325e+01,1.000000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,3.333333333333332860e+01,7.000000000000000000e+01,4.567901234567901270e+01,2.479079497907949658e+01,5.064377682403433312e+01,6.956521739130434412e+01,1.000000000000000000e+00
-3.000000000000000000e+00,-4.000000000000000000e+00,6.500000000000000000e+01,5.937500000000000000e+01,3.750000000000000000e+01,8.888888888888888573e+01,7.000000000000000000e+01,1.000000000000000000e+02,4.074074074074074048e+01,5.000000000000000000e+01,5.533333333333333570e+01,6.967095851216022595e+01,4.822335025380710505e+01,5.600000000000000711e+01,0.000000000000000000e+00
-2.000000000000000000e+00,-3.000000000000000000e+00,4.400000000000000000e+01,4.347826086956521863e+01,1.428571428571428470e+01,5.000000000000000000e+01,3.571428571428571530e+01,3.333333333333332860e+01,4.230769230769230660e+01,8.000000000000000000e+01,4.698795180722891729e+01,4.253187613843351755e+01,5.205479452054794365e+01,6.500000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+01,4.615384615384615330e+01,3.333333333333332860e+01,6.666666666666665719e+01,5.454545454545453964e+01,5.000000000000000000e+01,6.000000000000000000e+01,8.333333333333334281e+01,5.147928994082840148e+01,6.305732484076433053e+01,5.000000000000000000e+01,3.913043478260869534e+01,1.000000000000000000e+00
-1.000000000000000000e+00,-4.000000000000000000e+00,5.400000000000000000e+01,4.761904761904761330e+01,6.000000000000000000e+01,4.285714285714285410e+01,4.166666666666667140e+01,1.000000000000000000e+02,4.000000000000000000e+01,4.000000000000000000e+01,5.088757396449704373e+01,5.466143277723257654e+01,5.092024539877299816e+01,5.789473684210526727e+01,0.000000000000000000e+00
-1.000000000000000000e+00,-5.000000000000000000e+00,4.300000000000000000e+01,6.666666666666665719e+01,6.000000000000000000e+01,5.000000000000000000e+01,2.500000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,2.500000000000000000e+01,4.844720496894409933e+01,3.946629213483146259e+01,4.923857868020304096e+01,5.000000000000000000e+01,0.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,3.600000000000000000e+01,3.750000000000000000e+01,3.636363636363636687e+01,2.000000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+01,4.761904761904761330e+01,5.555555555555555713e+01,4.695121951219511658e+01,3.120879120879120805e+01,4.880382775119617378e+01,4.864864864864865268e+01,0.000000000000000000e+00
-1.000000000000000000e+00,-4.000000000000000000e+00,4.800000000000000000e+01,4.642857142857143060e+01,2.000000000000000000e+01,4.166666666666667140e+01,7.777777777777778567e+01,7.500000000000000000e+01,5.172413793103448398e+01,7.500000000000000000e+01,5.000000000000000000e+01,4.653846153846154010e+01,5.069767441860465595e+01,4.400000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+00,-2.000000000000000000e+00,4.100000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.324324324324324209e+01,1.000000000000000000e+02,4.941176470588235503e+01,3.908685968819599310e+01,5.025906735751295429e+01,5.833333333333333570e+01,1.000000000000000000e+00
1.000000000000000000e+00,-3.000000000000000000e+00,3.900000000000000000e+01,2.307692307692307665e+01,3.750000000000000000e+01,1.111111111111111072e+01,1.666666666666666430e+01,0.000000000000000000e+00,5.185185185185184764e+01,8.000000000000000000e+01,4.509803921568627771e+01,3.157276995305164391e+01,4.976525821596244015e+01,5.000000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,-2.000000000000000000e+00,7.500000000000000000e+01,8.064516129032257652e+01,9.000000000000000000e+01,8.333333333333334281e+01,5.454545454545453964e+01,5.000000000000000000e+01,7.692307692307693401e+01,0.000000000000000000e+00,5.582822085889570474e+01,8.001407459535539601e+01,4.840989399293286510e+01,2.083333333333333570e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,5.945945945945945965e+01,7.000000000000000000e+01,7.777777777777778567e+01,5.555555555555555713e+01,1.000000000000000000e+02,7.307692307692306599e+01,2.222222222222222143e+01,5.062500000000000000e+01,5.373390557939914203e+01,4.943820224719100764e+01,2.083333333333333570e+01,1.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,4.700000000000000000e+01,6.176470588235294201e+01,9.090909090909090651e+01,3.333333333333332860e+01,5.333333333333333570e+01,0.000000000000000000e+00,7.692307692307693401e+01,1.111111111111111072e+01,4.940476190476190510e+01,4.841849148418491922e+01,5.082872928176796279e+01,2.500000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000711e+01,6.857142857142856940e+01,6.666666666666665719e+01,6.666666666666665719e+01,6.250000000000000000e+01,5.000000000000000000e+01,4.166666666666667140e+01,3.750000000000000000e+01,5.117647058823528994e+01,5.782122905027933513e+01,4.976958525345622064e+01,5.909090909090909349e+01,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,3.700000000000000000e+01,4.000000000000000000e+01,4.285714285714285410e+01,2.500000000000000000e+01,2.142857142857142705e+01,1.000000000000000000e+02,5.200000000000000000e+01,6.666666666666665719e+01,4.649681528662420504e+01,3.114942528735631910e+01,5.048076923076922640e+01,4.583333333333332860e+01,1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,4.848484848484848442e+01,4.666666666666666430e+01,6.666666666666665719e+01,3.750000000000000000e+01,2.222222222222222143e+01,3.333333333333332860e+01,3.846153846153846700e+01,2.500000000000000000e+01,4.875000000000000000e+01,4.747010119595216082e+01,4.874551971326165045e+01,6.388888888888888573e+01,0.000000000000000000e+00
-2.000000000000000000e+00,-3.000000000000000000e+00,4.200000000000000000e+01,5.000000000000000000e+01,6.666666666666665719e+01,3.333333333333332860e+01,5.714285714285713880e+01,0.000000000000000000e+00,4.687500000000000000e+01,0.000000000000000000e+00,4.527027027027026662e+01,3.806146572104018588e+01,5.099009900990098743e+01,5.312500000000000000e+01,0.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,5.699999999999999289e+01,7.647058823529411598e+01,7.500000000000000000e+01,8.333333333333334281e+01,6.666666666666665719e+01,1.000000000000000000e+02,5.161290322580644840e+01,1.818181818181818343e+01,5.174418604651162923e+01,6.008629989212514033e+01,4.976076555023923476e+01,4.666666666666666430e+01,0.000000000000000000e+00
-2.000000000000000000e+00,-3.000000000000000000e+00,4.300000000000000000e+01,3.684210526315789025e+01,6.000000000000000000e+01,1.428571428571428470e+01,1.428571428571428470e+01,6.666666666666665719e+01,4.000000000000000000e+01,0.000000000000000000e+00,4.805194805194805241e+01,4.192477876106195112e+01,4.930875576036866192e+01,5.882352941176471006e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,4.333333333333333570e+01,7.000000000000000000e+01,3.333333333333332860e+01,4.285714285714285410e+01,1.000000000000000000e+02,4.090909090909091361e+01,1.666666666666666430e+01,4.569536423841059758e+01,3.463541666666667140e+01,5.156794425087107925e+01,5.813953488372093403e+01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+01,6.785714285714286120e+01,6.250000000000000000e+01,8.571428571428570820e+01,4.444444444444444287e+01,5.000000000000000000e+01,7.083333333333334281e+01,4.285714285714285410e+01,4.886363636363636687e+01,3.522142121524201741e+01,5.000000000000000000e+01,2.727272727272726982e+01,1.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,5.400000000000000000e+01,6.666666666666665719e+01,8.750000000000000000e+01,5.000000000000000000e+01,6.666666666666665719e+01,2.500000000000000000e+01,4.146341463414633921e+01,0.000000000000000000e+00,5.000000000000000000e+01,5.649409627611262863e+01,4.914089347079037395e+01,6.216216216216216139e+01,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,4.444444444444444287e+01,4.444444444444444287e+01,6.250000000000000000e+01,4.444444444444444287e+01,1.000000000000000000e+02,2.941176470588235503e+01,7.142857142857143060e+01,4.888888888888888573e+01,4.221854304635761679e+01,4.954128440366972796e+01,6.875000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,3.478260869565217206e+01,6.666666666666665719e+01,2.000000000000000000e+01,2.500000000000000000e+01,5.000000000000000000e+01,4.827586206896551602e+01,2.500000000000000000e+01,4.746835443037974755e+01,3.312958435207823982e+01,4.974874371859296218e+01,5.185185185185184764e+01,1.000000000000000000e+00
