1.041984195096211430e+00,1.510943793316058326e+00,8.774751927240940219e-01,4.765132134897859251e-01,5.964656371003464880e-02,1.190728123467160060e+00,1.608341147635414248e-01,1.731963019197727327e+00,-1.696880996672131200e-02,5.816162111459145523e-01,1.170569075241667756e+00,9.274823595780643526e-01,-1.350107514595529468e+00,-1.987308926732099523e-01
-7.027335269253518479e-01,8.331372318284808731e-01,-8.582665239933393586e-01,1.864436680996839346e-01,8.210417085514003510e-01,-1.499900210401927669e-01,6.598496402259990123e-01,1.731963019197727327e+00,1.934395570406057807e-01,-1.359404533790208980e+00,-1.557077127057094668e+00,-8.282867469550557749e-01,4.515015662136563912e-01,-3.649135288057220872e-01
1.041984195096211430e+00,1.510943793316058326e+00,-2.456518004460097049e-01,4.899839354119268631e-01,1.499375564864616761e+00,-7.756584884769577304e-01,1.109325622172959991e-01,-1.576548324624340136e+00,2.588857889124026368e+00,-9.999562476909269471e-01,-1.261842435972728715e-01,-7.193851937479431302e-02,7.648344076058029017e-01,-2.140990452471947858e+00
-7.027335269253518479e-01,1.510943793316058326e+00,-8.582665239933393586e-01,1.864436680996839346e-01,-5.110182099416404194e-02,1.044467962248176507e+00,3.167764664705597921e-01,-1.576548324624340136e+00,-2.670829180930108571e+00,-1.462665682051318417e-01,-6.756913876804762076e-01,-5.742901858032243290e-01,4.700201765947126797e-01,2.410604531117126026e+00
-7.027335269253518479e-01,-1.200282452634251928e+00,4.690653770258749744e-01,-3.522569161962195716e-01,1.814697868846532891e-01,-4.181336499416634656e-01,-3.693698810403194255e-01,1.731963019197727327e+00,-9.848472982004271570e-01,-6.539070383279335652e-02,4.351593746635347704e-01,3.904905602978321899e-01,8.495380782996726499e-01,7.152736060556088571e-01
-7.027335269253518479e-01,-1.878089014121829825e+00,1.490089916271424508e+00,4.983229537446807189e-01,1.814697868846532891e-01,9.762132203459837898e-01,8.558914538005364392e-01,-1.576548324624340136e+00,-1.092389352448616346e+00,2.581127536565605562e-01,9.915321836490365026e-02,1.456952442687887928e+00,2.280344543766237853e-01,9.945527584449698200e-01
4.604116210890236149e-01,1.172040512572269710e+00,-5.519591622196745595e-01,6.014544498724706117e-02,4.657239742920959991e-01,-1.499900210401927669e-01,4.883130533482795133e-01,-1.576548324624340136e+00,8.792149754348574930e-01,-6.539070383279335652e-02,-3.800454349217503580e-01,-4.567766990370344948e-01,2.235419891571300555e-01,-6.381561324466799023e-01
1.041984195096211430e+00,4.942339510846919803e-01,-6.540616161442295295e-01,-5.412746650719748587e-01,-4.817899837327140333e-01,3.192613295373807891e-01,-2.550121564551731668e-01,1.731963019197727327e+00,-2.009659815153762352e+00,9.513344482766047383e-01,-3.214767106311606226e-01,-5.311830189690869286e-01,-4.267732628217142943e-01,1.657840745369702162e+00
-1.865878674939727366e+00,-1.200282452634251928e+00,1.592192370195979478e+00,3.476994351093130042e-01,-7.778880956154672344e-01,1.309903069645591556e+00,7.970789097281751889e-01,1.731963019197727327e+00,-9.131525953683007346e-01,2.581127536565605562e-01,2.118176877546007475e+00,1.502280796040516897e+00,-1.646600588100677331e+00,5.507527962844218639e-01
-1.211609529181641165e-01,-5.224758911466744760e-01,2.613216909441529179e+00,1.614137406785431050e+00,1.460613630218147385e+00,1.101346913833337160e+00,1.608341147635414248e-01,7.770734728669362323e-02,2.588857889124026368e+00,-1.359404533790208980e+00,2.305524931810510214e+00,2.268419291788593473e+00,-1.473943137522413016e+00,-2.502783899885438146e+00
-7.027335269253518479e-01,1.172040512572269710e+00,-1.572983701465224149e+00,-3.537421955157001724e-02,-5.494695521630577062e-01,-1.499900210401927669e-01,-5.409064679180394242e-01,-1.576548324624340136e+00,-4.093519808722772546e-01,2.581127536565605562e-01,-8.472641218762382298e-01,-1.424335877877127565e+00,-6.998627902666655354e-01,6.499875704321210756e-01
4.604116210890236149e-01,1.849847074059847163e+00,-1.266676339691559239e+00,-8.058995134980325714e-01,-5.494695521630577062e-01,-1.088492722195339768e+00,-1.202547588732101769e+00,1.731963019197727327e+00,1.766068876800198362e-01,7.972851828054834389e-01,-1.227036685157715024e+00,-1.351098135547746271e+00,4.427764517071993144e-01,-3.320232154044959749e-01
-1.211609529181641165e-01,8.331372318284808731e-01,-1.777188609314333867e+00,-1.022410753119352256e+00,-9.555469627451194103e-01,-1.088492722195339768e+00,-1.398589402306638751e+00,7.770734728669362323e-02,-8.513468170647434663e-01,1.066871397379945297e+00,-2.296840048068366169e+00,-1.677302450338639117e+00,1.014894674344940295e+00,8.337556707056398286e-01
1.623556769103398967e+00,-1.835726104028856387e-01,2.648604691767650898e-01,4.162494575223132376e-01,6.329323198258867134e-01,-4.181336499416634656e-01,8.558914538005364392e-01,7.770734728669362323e-02,1.391406236193599710e-01,-2.810596754923628260e-01,3.272055895073462950e-01,9.934940556403619102e-03,4.470966540356426377e-01,-1.438906227494805290e-01
-7.027335269253518479e-01,-1.835726104028856387e-01,7.753727387995390519e-01,1.365580860351088388e+00,8.210417085514003510e-01,1.101346913833337160e+00,6.598496402259990123e-01,1.731963019197727327e+00,1.391406236193599710e-01,-7.712164292641109364e-01,7.594443859750031889e-01,7.923229962490947464e-01,-2.236302605731204096e-01,-2.596645259217976731e-01
4.604116210890236149e-01,-8.613791718904632022e-01,-1.062471431842449299e+00,-1.813509513274175644e+00,-7.778880956154672344e-01,-1.609883111725977090e+00,-1.398589402306638751e+00,-1.576548324624340136e+00,1.622679471135941576e-01,1.228623126124622322e+00,-1.756567056617726275e+00,-1.319740018443583018e+00,-2.194720282266246769e-01,2.977023200899490268e-02
