4.864777137321358857e-01,-5.471074174040955196e-01,-7.763997186511996107e-01,-2.251906192531909767e-01,-2.492181671830525080e-01,-1.452210289738223858e+00,-2.251618793178498557e+00,-1.406887856862888420e+00,-5.393605004491951460e-01,1.931295286234245401e+00,-7.926812755624945694e-02,-7.153180661590703426e-01,1.362551516695078568e-01,6.469896893567437246e-01
4.864777137321358857e-01,-2.307079470981125702e-01,1.270804123681214259e-01,1.332004436935002589e+00,1.166390656719857422e+00,7.515590347075356004e-01,1.407065827266739122e+00,-1.406887856862888420e+00,4.147791555553114740e-01,-7.264604162405828847e-01,3.058579431535964899e-01,3.883524027399358203e-01,-2.022491840693328768e+00,-3.818209112791655646e-01
-1.791661823745183568e+00,-8.635068877100783302e-01,-4.150076662434711849e-01,-7.914433669579883368e-01,-6.739008143539253481e-01,-4.727572566512197039e-01,3.094604411331676186e-01,9.953126329622712098e-02,-7.555926162233321808e-01,-1.390899341859289873e+00,-1.923537094682191417e-01,-3.009890169894288703e-01,-3.624207151907807845e-01,7.828703347237504495e-01
-8.305717063719393611e-02,4.020909935138532454e-01,1.662996635100967069e+00,1.190441250008803520e+00,5.412658079614221518e-02,-2.501542945859914213e-01,1.590000058289000595e+00,9.953126329622712098e-02,2.204625048724604852e+00,2.701979721874777085e-01,7.729640663420282998e-01,1.752991756913667043e+00,-2.022491840693328768e+00,-2.255915007120221638e+00
1.625547482470795391e+00,-2.307079470981125702e-01,2.174284254700535324e-01,4.304704570365747718e-01,6.251284593452153260e-01,-5.363581029555707369e-01,8.843965957745620887e-01,9.953126329622712098e-02,1.838312983721767102e-01,-2.835011324947783184e-01,3.127773504692438200e-01,-8.231020351832166182e-03,3.658710383948681755e-01,-1.954703119186990690e-01
-8.305717063719393611e-02,8.569152320787036536e-02,-1.047443757956995958e+00,-6.404426342367091074e-01,6.001471271586932277e-01,-9.179631807816762690e-01,-3.700095598066624469e-01,1.605950383455342800e+00,-7.410460920712534927e-01,-8.372002371770341789e-01,-1.302972993569129878e+00,-1.016896376417125269e+00,1.463902564849253185e+00,6.311896143140686144e-01
-8.305717063719393611e-02,-5.471074174040955196e-01,2.174284254700535324e-01,1.451788672026402827e+00,4.585862447684018739e-01,1.753272364001062567e+00,1.163153519237056566e+00,1.605950383455342800e+00,8.545257758598361342e-01,-5.603506848359061099e-01,5.958121323631726529e-01,3.248983330032468864e-01,-1.328353227860230357e+00,-9.528953286741438378e-01
4.864777137321358857e-01,1.351289404431802010e+00,-8.667477317531316894e-01,8.870915637383760544e-01,2.816351417805385560e-01,1.180864747261904046e+00,-3.003203289410388277e-01,9.953126329622712098e-02,1.844598575960667342e+00,3.289835589508224856e-02,-2.597511851483431666e-01,-9.771954837609341249e-01,-1.265274742495189064e-01,-1.885331428846566793e+00
-8.305717063719393611e-02,-5.471074174040955196e-01,-5.361561383574277306e-02,-7.442556379825885360e-01,-2.492181671830525080e-01,-2.253580953173045298e+00,-6.052107139781418566e-01,1.605950383455342800e+00,-9.525301739745458685e-01,8.563160396005904673e-02,3.999165531958014941e-01,-1.907143962427238215e-01,-5.753508972793606180e-01,6.469896893567437246e-01
-6.525920550065237302e-01,-1.179906358016061141e+00,2.174284254700535324e-01,6.646351271400627869e-01,4.585862447684018739e-01,6.084571305227460813e-01,-9.344923298182132854e-01,4.761360433360060096e-01,7.645191576688518120e-01,-5.603506848359061099e-01,4.101738781937153133e-01,2.633588606285712230e-01,-1.548500749082378336e+00,-1.197104783481206747e+00
1.056012598101465860e+00,1.351289404431802010e+00,7.595165040816455049e-01,4.935147912952061455e-01,5.412658079614221518e-02,1.180864747261904046e+00,1.431565947492928204e-01,1.605950383455342800e+00,4.446621214097507685e-02,6.024174349968313136e-01,1.046321562498079505e+00,8.309814273067108736e-01,-1.603723012182680208e+00,-2.469619248998809469e-01
4.864777137321358857e-01,-8.635068877100783302e-01,-9.570957448550637681e-01,-1.902169910532784058e+00,-7.800714761466436276e-01,-1.808375029042589066e+00,-1.519881869089451332e+00,-1.406887856862888420e+00,2.044779778138361703e-01,1.266856360615538302e+00,-1.499655117386713199e+00,-1.224385906518330014e+00,-3.646356751996233103e-01,-3.241353747829082282e-02
1.056012598101465860e+00,1.034889934125819089e+00,3.981244516739177453e-01,-5.989174327383574026e-01,-2.492181671830525080e-01,-1.363169104912132612e+00,1.431565947492928204e-01,6.016709700159320606e-01,-5.094206690343144883e-01,8.238970768697333469e-01,1.144210074206313266e-01,3.189351046057487538e-01,6.156732106632443191e-01,4.205219470783989055e-01
4.864777137321358857e-01,1.667688874737784710e+00,2.174284254700535324e-01,1.332004436935002589e+00,1.874195068671311803e+00,4.176545916096928712e-01,1.431565947492928204e-01,1.605950383455342800e+00,2.408442881940323632e-01,-1.390899341859289873e+00,6.194386906425618511e-01,3.151367087415638535e-01,-3.739277025537708909e-01,-3.168148882464449922e-01
-6.525920550065237302e-01,-8.635068877100783302e-01,-6.860517055492675320e-01,-1.003788147347287829e+00,-7.800714761466436276e-01,-1.363169104912132612e+00,-9.344923298182132854e-01,-1.406887856862888420e+00,-2.255536424319786182e-01,6.024174349968313136e-01,-7.835922547449097886e-01,-9.177997762833913775e-01,7.632452766692915391e-01,6.704173868338130227e-01
-6.525920550065237302e-01,7.184904638198362781e-01,-7.763997186511996107e-01,-1.074569740810387142e+00,-9.570225791345075006e-01,3.604951378358754038e-02,-7.881449450004039958e-01,6.016709700159320606e-01,-1.075616147569055103e+00,8.238970768697333469e-01,-3.726670539117626357e-01,-7.627974076275826354e-01,-2.217952084656610978e+00,9.866913027742607589e-01
